   "t"	"air_fuel_ratio"	"speed"	"map"	"ego"	"throttle"	"fuel"
   2.4399999999999999e+00	   1.4588993176890732e+01	   3.0000000000000000e+02	   8.4452231862207239e-01	   5.2199943346964217e-01	   1.7800000000000001e+01	   1.5610376596450806e+00
   2.4500000000000002e+00	   1.4588728732821011e+01	   3.0000000000000000e+02	   8.4315273085200437e-01	   5.2252727297135981e-01	   1.7750000000000000e+01	   1.5593919754028320e+00
   2.4600000000000000e+00	   1.4588434076681981e+01	   3.0000000000000000e+02	   8.4176931607297201e-01	   5.2311535749627913e-01	   1.7699999999999999e+01	   1.5577265024185181e+00
   2.4700000000000002e+00	   1.4588109776839154e+01	   3.0000000000000000e+02	   8.4037194017811856e-01	   5.2376253176909904e-01	   1.7649999999999999e+01	   1.5560414791107178e+00
   2.4800000000000000e+00	   1.4587756245679614e+01	   3.0000000000000000e+02	   8.3896046840334537e-01	   5.2446794921607620e-01	   1.7600000000000001e+01	   1.5543363094329834e+00
   2.4900000000000002e+00	   1.4587373974115707e+01	   3.0000000000000000e+02	   8.3753476535149241e-01	   5.2523060381381992e-01	   1.7549999999999997e+01	   1.5526108741760254e+00
   2.5000000000000000e+00	   1.4586963396541808e+01	   3.0000000000000000e+02	   8.3609469501764999e-01	   5.2604959941785823e-01	   1.7500000000000000e+01	   1.5508648157119751e+00
   2.5100000000000002e+00	   1.4586524957732049e+01	   3.0000000000000000e+02	   8.3464012081565286e-01	   5.2692401611393958e-01	   1.7449999999999999e+01	   1.5490980148315430e+00
   2.5200000000000000e+00	   1.4586059045541415e+01	   3.0000000000000000e+02	   8.3317090560580653e-01	   5.2785304426029378e-01	   1.7399999999999999e+01	   1.5473098754882812e+00
   2.5300000000000002e+00	   1.4585566124287119e+01	   3.0000000000000000e+02	   8.3168691172388776e-01	   5.2883571832840104e-01	   1.7349999999999998e+01	   1.5455007553100586e+00
   2.5400000000000000e+00	   1.4585046466375440e+01	   3.0000000000000000e+02	   8.3018800101146151e-01	   5.2987145173992534e-01	   1.7300000000000001e+01	   1.5436699390411377e+00
   2.5500000000000003e+00	   1.4584500455601278e+01	   3.0000000000000000e+02	   8.2867403484755164e-01	   5.3095943193835604e-01	   1.7250000000000000e+01	   1.5418170690536499e+00
   2.5600000000000001e+00	   1.4583928483714597e+01	   3.0000000000000000e+02	   8.2714487418170513e-01	   5.3209882649487139e-01	   1.7199999999999999e+01	   1.5399423837661743e+00
   2.5699999999999998e+00	   1.4583330782862298e+01	   3.0000000000000000e+02	   8.2560037956848475e-01	   5.3328911658590317e-01	   1.7150000000000002e+01	   1.5380448102951050e+00
   2.5800000000000001e+00	   1.4582707795757946e+01	   3.0000000000000000e+02	   8.2404041120342852e-01	   5.3452935947783209e-01	   1.7100000000000001e+01	   1.5361247062683105e+00
   2.5899999999999999e+00	   1.4582059768890398e+01	   3.0000000000000000e+02	   8.2246482896051143e-01	   5.3581899845084957e-01	   1.7050000000000001e+01	   1.5341815948486328e+00
   2.6000000000000001e+00	   1.4581386990715309e+01	   3.0000000000000000e+02	   8.2087349243114482e-01	   5.3715738814873526e-01	   1.7000000000000000e+01	   1.5322153568267822e+00
   2.6099999999999999e+00	   1.4580689689415262e+01	   3.0000000000000000e+02	   8.1926626096475064e-01	   5.3854399778554107e-01	   1.6949999999999999e+01	   1.5302251577377319e+00
   2.6200000000000001e+00	   1.4579968234716610e+01	   3.0000000000000000e+02	   8.1764299371094407e-01	   5.3997800961462183e-01	   1.6899999999999999e+01	   1.5282113552093506e+00
   2.6299999999999999e+00	   1.4579222798075619e+01	   3.0000000000000000e+02	   8.1600354966336275e-01	   5.4145899432735423e-01	   1.6850000000000001e+01	   1.5261733531951904e+00
   2.6400000000000001e+00	   1.4578453625601878e+01	   3.0000000000000000e+02	   8.1434778770517502e-01	   5.4298636807681167e-01	   1.6800000000000001e+01	   1.5241107940673828e+00
   2.6499999999999999e+00	   1.4577660968178730e+01	   3.0000000000000000e+02	   8.1267556665630447e-01	   5.4455953127090895e-01	   1.6750000000000000e+01	   1.5220235586166382e+00
   2.6600000000000001e+00	   1.4576845013241448e+01	   3.0000000000000000e+02	   8.1098674532240467e-01	   5.4617800366927927e-01	   1.6699999999999999e+01	   1.5199112892150879e+00
   2.6699999999999999e+00	   1.4576005953039921e+01	   3.0000000000000000e+02	   8.0928118254561887e-01	   5.4784128851067826e-01	   1.6649999999999999e+01	   1.5177733898162842e+00
   2.6800000000000002e+00	   1.4575144051314805e+01	   3.0000000000000000e+02	   8.0755873725715865e-01	   5.4954874026007527e-01	   1.6599999999999998e+01	   1.5156098604202271e+00
   2.6899999999999999e+00	   1.4574259471772779e+01	   3.0000000000000000e+02	   8.0581926853173613e-01	   5.5129990431894194e-01	   1.6550000000000001e+01	   1.5134204626083374e+00
   2.7000000000000002e+00	   1.4573352347521912e+01	   3.0000000000000000e+02	   8.0406263564388170e-01	   5.5309437880549983e-01	   1.6500000000000000e+01	   1.5112047195434570e+00
   2.7100000000000000e+00	   1.4572422848900779e+01	   3.0000000000000000e+02	   8.0228869812618175e-01	   5.5493168004832116e-01	   1.6449999999999999e+01	   1.5089622735977173e+00
   2.7200000000000002e+00	   1.4571471147922963e+01	   3.0000000000000000e+02	   8.0049731582946682e-01	   5.5681131282721474e-01	   1.6399999999999999e+01	   1.5066930055618286e+00
   2.7300000000000000e+00	   1.4570497349557492e+01	   3.0000000000000000e+02	   7.9868834898498320e-01	   5.5873290570644119e-01	   1.6350000000000001e+01	   1.5043910741806030e+00
   2.7400000000000002e+00	   1.4569503126775221e+01	   3.0000000000000000e+02	   7.9686165826857713e-01	   5.6069298828445036e-01	   1.6299999999999997e+01	   1.5020594596862793e+00
   2.7500000000000000e+00	   1.4568489159647902e+01	   3.0000000000000000e+02	   7.9501710486692290e-01	   5.6269004767569397e-01	   1.6250000000000000e+01	   1.4996998310089111e+00
   2.7600000000000002e+00	   1.4567455534267467e+01	   3.0000000000000000e+02	   7.9315455054582173e-01	   5.6472373508724438e-01	   1.6199999999999999e+01	   1.4973119497299194e+00
   2.7700000000000000e+00	   1.4566402303410836e+01	   3.0000000000000000e+02	   7.9127385772060133e-01	   5.6679375842534185e-01	   1.6149999999999999e+01	   1.4948953390121460e+00
   2.7800000000000002e+00	   1.4565329555194616e+01	   3.0000000000000000e+02	   7.8937488952863977e-01	   5.6889974700690549e-01	   1.6099999999999998e+01	   1.4924499988555908e+00
   2.7900000000000000e+00	   1.4564237274449965e+01	   3.0000000000000000e+02	   7.8745750990404284e-01	   5.7104152339979530e-01	   1.6050000000000001e+01	   1.4899753332138062e+00
   2.8000000000000003e+00	   1.4563125516307592e+01	   3.0000000000000000e+02	   7.8552158365449387e-01	   5.7321876220830326e-01	   1.5999999999999998e+01	   1.4874707460403442e+00
   2.8100000000000001e+00	   1.4561994403972584e+01	   3.0000000000000000e+02	   7.8356697654030227e-01	   5.7543099504060935e-01	   1.5949999999999999e+01	   1.4849364757537842e+00
   2.8199999999999998e+00	   1.4560843885398736e+01	   3.0000000000000000e+02	   7.8159355535566899e-01	   5.7767808613152938e-01	   1.5900000000000000e+01	   1.4823718070983887e+00
   2.8300000000000001e+00	   1.4559674012948186e+01	   3.0000000000000000e+02	   7.7960118801218925e-01	   5.7995968467762604e-01	   1.5850000000000000e+01	   1.4797766208648682e+00
   2.8399999999999999e+00	   1.4558484767615965e+01	   3.0000000000000000e+02	   7.7758974362460820e-01	   5.8227556809637382e-01	   1.5800000000000001e+01	   1.4771502017974854e+00
   2.8500000000000001e+00	   1.4557276233333400e+01	   3.0000000000000000e+02	   7.7555909259884503e-01	   5.8462530208184926e-01	   1.5750000000000000e+01	   1.4744925498962402e+00
   2.8599999999999999e+00	   1.4556048386052417e+01	   3.0000000000000000e+02	   7.7350910672229878e-01	   5.8700865105394295e-01	   1.5700000000000001e+01	   1.4718033075332642e+00
   2.8700000000000001e+00	   1.4554801200037300e+01	   3.0000000000000000e+02	   7.7143965925644509e-01	   5.8942537038697962e-01	   1.5649999999999999e+01	   1.4690821170806885e+00
   2.8799999999999999e+00	   1.4553534647505064e+01	   3.0000000000000000e+02	   7.6935062503173313e-01	   5.9187520678651362e-01	   1.5600000000000001e+01	   1.4663283824920654e+00
   2.8900000000000001e+00	   1.4552248768033337e+01	   3.0000000000000000e+02	   7.6724188054478704e-01	   5.9435776409341912e-01	   1.5549999999999999e+01	   1.4635418653488159e+00
   2.8999999999999999e+00	   1.4550943561940162e+01	   3.0000000000000000e+02	   7.6511330405791589e-01	   5.9687270953184302e-01	   1.5500000000000000e+01	   1.4607223272323608e+00
   2.9100000000000001e+00	   1.4549618990891339e+01	   3.0000000000000000e+02	   7.6296477570093024e-01	   5.9941977158189230e-01	   1.5449999999999999e+01	   1.4578695297241211e+00
   2.9199999999999999e+00	   1.4548274978515796e+01	   3.0000000000000000e+02	   7.6079617757526419e-01	   6.0199873777147428e-01	   1.5400000000000000e+01	   1.4549826383590698e+00
   2.9300000000000002e+00	   1.4546911586611365e+01	   3.0000000000000000e+02	   7.5860739386039400e-01	   6.0460911659208150e-01	   1.5350000000000000e+01	   1.4520617723464966e+00
   2.9399999999999999e+00	   1.4545528730450274e+01	   3.0000000000000000e+02	   7.5639831092254628e-01	   6.0725068345027144e-01	   1.5300000000000001e+01	   1.4491065740585327e+00
   2.9500000000000002e+00	   1.4544126322895544e+01	   3.0000000000000000e+02	   7.5416881742567965e-01	   6.0992320286635704e-01	   1.5250000000000000e+01	   1.4461162090301514e+00
   2.9600000000000000e+00	   1.4542704415616896e+01	   3.0000000000000000e+02	   7.5191880444472559e-01	   6.1262615998453995e-01	   1.5199999999999999e+01	   1.4430907964706421e+00
   2.9700000000000002e+00	   1.4541262912931764e+01	   3.0000000000000000e+02	   7.4964816558106506e-01	   6.1535930555760021e-01	   1.5149999999999999e+01	   1.4400281906127930e+00
   2.9800000000000000e+00	   1.4539802248695544e+01	   3.0000000000000000e+02	   7.4735679708021885e-01	   6.1812137384367483e-01	   1.5100000000000000e+01	   1.4369206428527832e+00
   2.9900000000000002e+00	   1.4538325044735569e+01	   3.0000000000000000e+02	   7.4504459795171940e-01	   6.2090697350023027e-01	   1.5049999999999999e+01	   1.4337769746780396e+00
   3.0000000000000000e+00	   1.4536831116016540e+01	   3.0000000000000000e+02	   7.4271147009113481e-01	   6.2371602645815849e-01	   1.5000000000000000e+01	   1.4305965900421143e+00
   3.0100000000000002e+00	   1.4535320349754503e+01	   3.0000000000000000e+02	   7.4035731840420260e-01	   6.2654830340894530e-01	   1.4949999999999999e+01	   1.4273792505264282e+00
   3.0200000000000000e+00	   1.4533792596835120e+01	   3.0000000000000000e+02	   7.3798205093303537e-01	   6.2940362817687756e-01	   1.4900000000000000e+01	   1.4241243600845337e+00
   3.0300000000000002e+00	   1.4532247780336551e+01	   3.0000000000000000e+02	   7.3558557898434729e-01	   6.3228167454616402e-01	   1.4849999999999998e+01	   1.4208317995071411e+00
   3.0400000000000000e+00	   1.4530685750737007e+01	   3.0000000000000000e+02	   7.3316781725965152e-01	   6.3518223663656870e-01	   1.4800000000000001e+01	   1.4175012111663818e+00
   3.0500000000000003e+00	   1.4529106359811864e+01	   3.0000000000000000e+02	   7.3072868398736968e-01	   6.3810508992344661e-01	   1.4749999999999998e+01	   1.4141323566436768e+00
   3.0600000000000001e+00	   1.4527509425006134e+01	   3.0000000000000000e+02	   7.2826810105679207e-01	   6.4105005659998360e-01	   1.4699999999999999e+01	   1.4107245206832886e+00
   3.0700000000000003e+00	   1.4525894875250232e+01	   3.0000000000000000e+02	   7.2578599415381884e-01	   6.4401673672556603e-01	   1.4649999999999999e+01	   1.4072778224945068e+00
   3.0800000000000001e+00	   1.4524262495684546e+01	   3.0000000000000000e+02	   7.2328229289840973e-01	   6.4700497821263236e-01	   1.4600000000000000e+01	   1.4037915468215942e+00
   3.0899999999999999e+00	   1.4522612185468395e+01	   3.0000000000000000e+02	   7.2075693098366167e-01	   6.5001440239833219e-01	   1.4550000000000001e+01	   1.4002655744552612e+00
   3.1000000000000001e+00	   1.4520943774225710e+01	   3.0000000000000000e+02	   7.1820984631643003e-01	   6.5304474059664019e-01	   1.4500000000000000e+01	   1.3966996669769287e+00
   3.1099999999999999e+00	   1.4519257060777498e+01	   3.0000000000000000e+02	   7.1564098115940145e-01	   6.5609576144569215e-01	   1.4450000000000001e+01	   1.3930931091308594e+00
   3.1200000000000001e+00	   1.4517551960957421e+01	   3.0000000000000000e+02	   7.1305028227451994e-01	   6.5916700380388815e-01	   1.4399999999999999e+01	   1.3894460201263428e+00
   3.1299999999999999e+00	   1.4515828249640901e+01	   3.0000000000000000e+02	   7.1043770106766513e-01	   6.6225824272129996e-01	   1.4350000000000001e+01	   1.3857575654983521e+00
   3.1400000000000001e+00	   1.4514085858667794e+01	   3.0000000000000000e+02	   7.0780319373446876e-01	   6.6536895299252741e-01	   1.4299999999999999e+01	   1.3820278644561768e+00
   3.1499999999999999e+00	   1.4512324580153759e+01	   3.0000000000000000e+02	   7.0514672140715651e-01	   6.6849884140127269e-01	   1.4250000000000000e+01	   1.3782564401626587e+00
   3.1600000000000001e+00	   1.4510544255214274e+01	   3.0000000000000000e+02	   7.0246825030228932e-01	   6.7164750780594384e-01	   1.4199999999999999e+01	   1.3744428157806396e+00
   3.1699999999999999e+00	   1.4508744774371323e+01	   3.0000000000000000e+02	   6.9976775186927698e-01	   6.7481444634122045e-01	   1.4150000000000000e+01	   1.3705857992172241e+00
   3.1800000000000002e+00	   1.4506926300905999e+01	   3.0000000000000000e+02	   6.9704520293952466e-01	   6.7799865743285515e-01	   1.4100000000000000e+01	   1.3666727542877197e+00
   3.1899999999999999e+00	   1.4505092842106800e+01	   3.0000000000000000e+02	   6.9430058587607302e-01	   6.8119245586269905e-01	   1.4050000000000001e+01	   1.3627167940139771e+00
   3.2000000000000002e+00	   1.4503244114256916e+01	   3.0000000000000000e+02	   6.9153388872357879e-01	   6.8439570875707711e-01	   1.4000000000000000e+01	   1.3587177991867065e+00
   3.2100000000000000e+00	   1.4501379781955006e+01	   3.0000000000000000e+02	   6.8874510535848177e-01	   6.8760835349956806e-01	   1.3949999999999999e+01	   1.3546751737594604e+00
   3.2200000000000002e+00	   1.4499499611109322e+01	   3.0000000000000000e+02	   6.8593423563919298e-01	   6.9083013355671907e-01	   1.3899999999999999e+01	   1.3505885601043701e+00
   3.2300000000000000e+00	   1.4497603393726044e+01	   3.0000000000000000e+02	   6.8310128555613658e-01	   6.9406073095813570e-01	   1.3850000000000000e+01	   1.3464581966400146e+00
   3.2400000000000002e+00	   1.4495690760718144e+01	   3.0000000000000000e+02	   6.8024626738146554e-01	   6.9730008359651197e-01	   1.3799999999999999e+01	   1.3422833681106567e+00
   3.2500000000000000e+00	   1.4493761490019580e+01	   3.0000000000000000e+02	   6.7736919981827182e-01	   7.0054785976788914e-01	   1.3750000000000000e+01	   1.3380638360977173e+00
   3.2600000000000002e+00	   1.4491815354303661e+01	   3.0000000000000000e+02	   6.7447010814909658e-01	   7.0380371953675669e-01	   1.3699999999999999e+01	   1.3337996006011963e+00
   3.2700000000000000e+00	   1.4489852047337322e+01	   3.0000000000000000e+02	   6.7154902438354902e-01	   7.0706743645030168e-01	   1.3650000000000000e+01	   1.3294901847839355e+00
   3.2800000000000002e+00	   1.4487871340821666e+01	   3.0000000000000000e+02	   6.6860598740482646e-01	   7.1033863503600392e-01	   1.3599999999999998e+01	   1.3251355886459351e+00
   3.2900000000000000e+00	   1.4485872932375226e+01	   3.0000000000000000e+02	   6.6564104311493166e-01	   7.1361704351583544e-01	   1.3550000000000001e+01	   1.3207354545593262e+00
   3.3000000000000003e+00	   1.4483856565020579e+01	   3.0000000000000000e+02	   6.6265424457836686e-01	   7.1690229563063057e-01	   1.3499999999999998e+01	   1.3162895441055298e+00
   3.3100000000000001e+00	   1.4481821990779348e+01	   3.0000000000000000e+02	   6.5964565216409021e-01	   7.2019399183750088e-01	   1.3449999999999999e+01	   1.3117976188659668e+00
   3.3200000000000003e+00	   1.4479768973623749e+01	   3.0000000000000000e+02	   6.5661533368550185e-01	   7.2349169512081868e-01	   1.3399999999999999e+01	   1.3072596788406372e+00
   3.3300000000000001e+00	   1.4477697214853578e+01	   3.0000000000000000e+02	   6.5356336453823327e-01	   7.2679505029316471e-01	   1.3350000000000000e+01	   1.3026754856109619e+00
   3.3399999999999999e+00	   1.4475606435433200e+01	   3.0000000000000000e+02	   6.5048982783549891e-01	   7.3010365050740511e-01	   1.3300000000000001e+01	   1.2980446815490723e+00
   3.3500000000000001e+00	   1.4473496418266407e+01	   3.0000000000000000e+02	   6.4739481454077119e-01	   7.3341697234599079e-01	   1.3250000000000000e+01	   1.2933511734008789e+00
   3.3599999999999999e+00	   1.4471372189278298e+01	   3.0000000000000000e+02	   6.4427842359753096e-01	   7.3672634042755969e-01	   1.3200000000000001e+01	   1.2886077165603638e+00
   3.3700000000000001e+00	   1.4469234412553300e+01	   3.0000000000000000e+02	   6.4114076205584303e-01	   7.4003004105497161e-01	   1.3149999999999999e+01	   1.2838175296783447e+00
   3.3799999999999999e+00	   1.4467082625387379e+01	   3.0000000000000000e+02	   6.3798194519550389e-01	   7.4332811470631510e-01	   1.3100000000000001e+01	   1.2789804935455322e+00
   3.3900000000000001e+00	   1.4464916370313482e+01	   3.0000000000000000e+02	   6.3480209664550147e-01	   7.4662057159096429e-01	   1.3049999999999999e+01	   1.2740962505340576e+00
   3.3999999999999999e+00	   1.4462735278780963e+01	   3.0000000000000000e+02	   6.3160134849952942e-01	   7.4990726624052451e-01	   1.3000000000000000e+01	   1.2691646814346313e+00
   3.4100000000000001e+00	   1.4460538994281032e+01	   3.0000000000000000e+02	   6.2837984142728864e-01	   7.5318801753639342e-01	   1.2949999999999999e+01	   1.2641859054565430e+00
   3.4199999999999999e+00	   1.4458327096520950e+01	   3.0000000000000000e+02	   6.2513772478131568e-01	   7.5646272125554692e-01	   1.2900000000000000e+01	   1.2591599225997925e+00
   3.4300000000000002e+00	   1.4456099147278644e+01	   3.0000000000000000e+02	   6.2187515669906546e-01	   7.5973127883376179e-01	   1.2850000000000000e+01	   1.2540863752365112e+00
   3.4399999999999999e+00	   1.4453854816660247e+01	   3.0000000000000000e+02	   6.1859230419998656e-01	   7.6299341345139982e-01	   1.2800000000000001e+01	   1.2489656209945679e+00
   3.4500000000000002e+00	   1.4451593643200781e+01	   3.0000000000000000e+02	   6.1528934327731488e-01	   7.6624902121320804e-01	   1.2750000000000000e+01	   1.2437971830368042e+00
   3.4600000000000000e+00	   1.4449315325871236e+01	   3.0000000000000000e+02	   6.1196645898432256e-01	   7.6949774778453106e-01	   1.2699999999999999e+01	   1.2385814189910889e+00
   3.4700000000000002e+00	   1.4447019440995417e+01	   3.0000000000000000e+02	   6.0862384551475002e-01	   7.7273939736516128e-01	   1.2649999999999999e+01	   1.2333184480667114e+00
   3.4800000000000000e+00	   1.4444705531491294e+01	   3.0000000000000000e+02	   6.0526170627715958e-01	   7.7597380011194583e-01	   1.2600000000000000e+01	   1.2280077934265137e+00
   3.4900000000000002e+00	   1.4442373318974774e+01	   3.0000000000000000e+02	   6.0188025396294198e-01	   7.7920051790967626e-01	   1.2549999999999999e+01	   1.2226498126983643e+00
   3.5000000000000000e+00	   1.4440022417470860e+01	   3.0000000000000000e+02	   5.9847971060771854e-01	   7.8241924728075563e-01	   1.2500000000000000e+01	   1.2172334194183350e+00
   3.5100000000000002e+00	   1.4437656330845735e+01	   3.0000000000000000e+02	   5.9506030764587670e-01	   7.8562442599764060e-01	   1.2449999999999999e+01	   1.2117563486099243e+00
   3.5200000000000000e+00	   1.4435279322039108e+01	   3.0000000000000000e+02	   5.9162228595798916e-01	   7.8880969101438381e-01	   1.2400000000000000e+01	   1.2062324285507202e+00
   3.5300000000000002e+00	   1.4432890753232448e+01	   3.0000000000000000e+02	   5.8816589591086321e-01	   7.9197539758694679e-01	   1.2349999999999998e+01	   1.2006614208221436e+00
   3.5400000000000000e+00	   1.4430490122888617e+01	   3.0000000000000000e+02	   5.8469139738998033e-01	   7.9512169617313688e-01	   1.2300000000000001e+01	   1.1950439214706421e+00
   3.5500000000000003e+00	   1.4428076774479852e+01	   3.0000000000000000e+02	   5.8119905982408437e-01	   7.9824891771672990e-01	   1.2249999999999998e+01	   1.1893799304962158e+00
   3.5600000000000001e+00	   1.4425650117390330e+01	   3.0000000000000000e+02	   5.7768916220169297e-01	   8.0135728080049584e-01	   1.2199999999999999e+01	   1.1836694478988647e+00
   3.5700000000000003e+00	   1.4423209632887746e+01	   3.0000000000000000e+02	   5.7416199307930349e-01	   8.0444688901519856e-01	   1.2149999999999999e+01	   1.1779130697250366e+00
   3.5800000000000001e+00	   1.4420754665784187e+01	   3.0000000000000000e+02	   5.7061785058108538e-01	   8.0751799544874192e-01	   1.2100000000000000e+01	   1.1721104383468628e+00
   3.5899999999999999e+00	   1.4418284777739819e+01	   3.0000000000000000e+02	   5.6705704238984878e-01	   8.1057055849857873e-01	   1.2050000000000001e+01	   1.1662622690200806e+00
   3.6000000000000001e+00	   1.4415799362432379e+01	   3.0000000000000000e+02	   5.6347988572909824e-01	   8.1360472523037697e-01	   1.2000000000000000e+01	   1.1603688001632690e+00
   3.6099999999999999e+00	   1.4413297828746639e+01	   3.0000000000000000e+02	   5.5988670733598600e-01	   8.1662059934595477e-01	   1.1950000000000001e+01	   1.1544300317764282e+00
   3.6200000000000001e+00	   1.4410779695522564e+01	   3.0000000000000000e+02	   5.5627784342499176e-01	   8.1961813041981979e-01	   1.1899999999999999e+01	   1.1484467983245850e+00
   3.6299999999999999e+00	   1.4408244290467520e+01	   3.0000000000000000e+02	   5.5265363964217096e-01	   8.2259747400021910e-01	   1.1850000000000001e+01	   1.1424186229705811e+00
   3.6400000000000001e+00	   1.4405691245591552e+01	   3.0000000000000000e+02	   5.4901445100982149e-01	   8.2555840641534706e-01	   1.1799999999999999e+01	   1.1363381147384644e+00
   3.6499999999999999e+00	   1.4403123077100123e+01	   3.0000000000000000e+02	   5.4536064186143896e-01	   8.2849741582589820e-01	   1.1750000000000000e+01	   1.1301908493041992e+00
   3.6600000000000001e+00	   1.4400547801396113e+01	   3.0000000000000000e+02	   5.4169258576683788e-01	   8.3140499119948785e-01	   1.1699999999999999e+01	   1.1240005493164062e+00
   3.6699999999999999e+00	   1.4397964543698718e+01	   3.0000000000000000e+02	   5.3801066544733878e-01	   8.3428196188225345e-01	   1.1650000000000000e+01	   1.1177675724029541e+00
   3.6800000000000002e+00	   1.4395372466163366e+01	   3.0000000000000000e+02	   5.3431527268092949e-01	   8.3712907725907804e-01	   1.1600000000000000e+01	   1.1114925146102905e+00
   3.6899999999999999e+00	   1.4392770684989605e+01	   3.0000000000000000e+02	   5.3060680819733275e-01	   8.3994709892569297e-01	   1.1550000000000001e+01	   1.1051754951477051e+00
   3.7000000000000002e+00	   1.4390158461391280e+01	   3.0000000000000000e+02	   5.2688568156292082e-01	   8.4273659493526287e-01	   1.1500000000000000e+01	   1.0988173484802246e+00
   3.7100000000000000e+00	   1.4387534933683146e+01	   3.0000000000000000e+02	   5.2315231105544513e-01	   8.4549823107340560e-01	   1.1449999999999999e+01	   1.0924186706542969e+00
   3.7200000000000002e+00	   1.4384899218841582e+01	   3.0000000000000000e+02	   5.1940712352855634e-01	   8.4823265719315599e-01	   1.1399999999999999e+01	   1.0859799385070801e+00
   3.7300000000000000e+00	   1.4382250467464473e+01	   3.0000000000000000e+02	   5.1565055426611917e-01	   8.5094045015068398e-01	   1.1350000000000000e+01	   1.0795012712478638e+00
   3.7400000000000002e+00	   1.4379588011976772e+01	   3.0000000000000000e+02	   5.1188304682633445e-01	   8.5362196855540007e-01	   1.1299999999999999e+01	   1.0729836225509644e+00
   3.7500000000000000e+00	   1.4376911045658678e+01	   3.0000000000000000e+02	   5.0810505287571206e-01	   8.5627768286543371e-01	   1.1250000000000000e+01	   1.0664277076721191e+00
   3.7600000000000002e+00	   1.4374218726643861e+01	   3.0000000000000000e+02	   5.0431703201294487e-01	   8.5890806444072243e-01	   1.1199999999999999e+01	   1.0598340034484863e+00
   3.7700000000000000e+00	   1.4371510281779010e+01	   3.0000000000000000e+02	   5.0051945158276634e-01	   8.6151348419559182e-01	   1.1150000000000000e+01	   1.0532031059265137e+00
   3.7713659636057582e+00	   1.4371298986909803e+01	   3.0000000000000000e+02	   5.0000000000000022e-01	   8.6171503433012342e-01	   1.1143170181971209e+01	   1.0532031059265137e+00
   3.7713659636057866e+00	   1.4371298986909796e+01	   3.0000000000000000e+02	   4.9999999999998940e-01	   8.6171503433013008e-01	   1.1143170181971067e+01	   1.0532031059265137e+00
   3.7800000000000002e+00	   1.4368785023493656e+01	   3.0000000000000000e+02	   4.9671314027401481e-01	   8.6409420236026890e-01	   1.1099999999999998e+01	   1.0465019941329956e+00
   3.7886340363942139e+00	   1.4366591267595908e+01	   3.0000000000000000e+02	   4.9342191811867081e-01	   8.6614206126312898e-01	   1.1056829818028930e+01	   1.0465019941329956e+00
   3.7900000000000000e+00	   1.4366056825764401e+01	   3.0000000000000000e+02	   4.9290097059682830e-01	   8.6663699116860560e-01	   1.1050000000000001e+01	   1.0397651195526123e+00
   3.7968298180289306e+00	   1.4364493508284525e+01	   3.0000000000000000e+02	   4.9029569868072626e-01	   8.6807584705738794e-01	   1.1015850909855347e+01	   1.0397651195526123e+00
   3.8000000000000003e+00	   1.4363327804566229e+01	   3.0000000000000000e+02	   4.8908629582238394e-01	   8.6914015876401252e-01	   1.0999999999999998e+01	   1.0330036878585815e+00
   3.8100000000000001e+00	   1.4360597817072808e+01	   3.0000000000000000e+02	   4.8527213339588332e-01	   8.7160416889732018e-01	   1.0949999999999999e+01	   1.0262233018875122e+00
   3.8200000000000003e+00	   1.4357866562475866e+01	   3.0000000000000000e+02	   4.8146119421811828e-01	   8.7402962384283178e-01	   1.0899999999999999e+01	   1.0194283723831177e+00
   3.8300000000000001e+00	   1.4355133880384194e+01	   3.0000000000000000e+02	   4.7765591069750585e-01	   8.7641699425618302e-01	   1.0850000000000000e+01	   1.0126235485076904e+00
   3.8399999999999999e+00	   1.4352399471558927e+01	   3.0000000000000000e+02	   4.7385846235850071e-01	   8.7876686712149987e-01	   1.0800000000000001e+01	   1.0058128833770752e+00
   3.8500000000000001e+00	   1.4349662983251960e+01	   3.0000000000000000e+02	   4.7007079921333933e-01	   8.8107986424932982e-01	   1.0750000000000000e+01	   9.9899995326995850e-01
   3.8599999999999999e+00	   1.4346924058921694e+01	   3.0000000000000000e+02	   4.6629466308670581e-01	   8.8335659756768425e-01	   1.0700000000000001e+01	   9.9218803644180298e-01
   3.8700000000000001e+00	   1.4344182325525427e+01	   3.0000000000000000e+02	   4.6253160706657392e-01	   8.8559767924609867e-01	   1.0649999999999999e+01	   9.8538005352020264e-01
   3.8799999999999999e+00	   1.4341437418555241e+01	   3.0000000000000000e+02	   4.5878301323979787e-01	   8.8780370072507420e-01	   1.0600000000000001e+01	   9.7857892513275146e-01
   3.8900000000000001e+00	   1.4338688864623464e+01	   3.0000000000000000e+02	   4.5505010885768732e-01	   8.8997532541206503e-01	   1.0549999999999999e+01	   9.7178691625595093e-01
   3.8999999999999999e+00	   1.4335936258065409e+01	   3.0000000000000000e+02	   4.5133398106468564e-01	   8.9211314556290056e-01	   1.0500000000000000e+01	   9.6500647068023682e-01
   3.9100000000000001e+00	   1.4333179083900276e+01	   3.0000000000000000e+02	   4.4763559031220496e-01	   8.9421782104099257e-01	   1.0449999999999999e+01	   9.5820868015289307e-01
   3.9199999999999999e+00	   1.4330430397313069e+01	   3.0000000000000000e+02	   4.4395578256958473e-01	   8.9627989941572817e-01	   1.0400000000000000e+01	   9.5140987634658813e-01
