"t"	"Tin"	"Tfmaxs"    "Tfmaxk"	"Engine"    "Vehicle"	"Shaft"
0.000000000000000e+00	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
3.586577261559075e-17	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.173154523118151e-17	0.000000000000000e+00	0.000000000000000e+00
2.523829377920809e-03	2.000000000000000e+00	2.019063502336671e-03	1.346042334891114e-03	5.033244997897881e-03	3.396609667133799e-07	0.000000000000000e+00
1.514297626752467e-02	2.000000000000000e+00	1.211438101401976e-02	8.076254009346506e-03	2.977139155346917e-02	1.221751519763650e-05	0.000000000000000e+00
7.823871071554399e-02	2.000000000000000e+00	6.259096857243521e-02	4.172731238162347e-02	1.432987401573179e-01	3.247729179978655e-04	0.000000000000000e+00
1.472917543247008e-01	2.000000000000000e+00	1.178334034597606e-01	7.855560230650707e-02	2.499015535427261e-01	1.145780745383032e-03	0.000000000000000e+00
2.263670559778435e-01	2.000000000000000e+00	1.810936447822747e-01	1.207290965215165e-01	3.522966341712415e-01	2.692128914977890e-03	0.000000000000000e+00
3.132990185392697e-01	2.000000000000000e+00	2.506392148314157e-01	1.670928098876105e-01	4.441259399199720e-01	5.127351533500610e-03	0.000000000000000e+00
4.071632654940946e-01	2.000000000000000e+00	3.257306123952757e-01	2.171537415968505e-01	5.227605751255793e-01	8.606509026166975e-03	0.000000000000000e+00
5.074606493097328e-01	2.000000000000000e+00	4.059685194477862e-01	2.706456796318575e-01	5.872553887231222e-01	1.328111934346687e-02	0.000000000000000e+00
6.139395550998037e-01	2.000000000000000e+00	4.911516440798430e-01	3.274344293865620e-01	6.376478426672697e-01	1.930436279570183e-02	0.000000000000000e+00
7.265085793023440e-01	2.000000000000000e+00	5.812068634418752e-01	3.874712422945835e-01	6.745522374504164e-01	2.683481971842679e-02	0.000000000000000e+00
8.451923019968953e-01	2.000000000000000e+00	6.761538415975163e-01	4.507692277316775e-01	6.989069591746830e-01	3.603969136117166e-02	0.000000000000000e+00
9.701072102506650e-01	2.000000000000000e+00	7.760857682005320e-01	5.173905121336880e-01	7.118084655427918e-01	4.709782825111492e-02	0.000000000000000e+00
1.101448269160417e+00	2.000000000000000e+00	8.811586153283333e-01	5.874390768855555e-01	7.144000357851072e-01	6.020275416487057e-02	0.000000000000000e+00
1.239481542901732e+00	2.000000000000000e+00	9.915852343213856e-01	6.610568228809237e-01	7.077974067632223e-01	7.556579382512638e-02	0.000000000000000e+00
1.384810011987491e+00	2.000000000000000e+00	1.107848009589993e+00	7.385653397266619e-01	6.930066689851861e-01	9.345414482452301e-02	0.000000000000000e+00
1.537930807696511e+00	2.000000000000000e+00	1.230344646157209e+00	8.202297641048061e-01	6.709152221753116e-01	1.141484765687412e-01	0.000000000000000e+00
1.699338781741506e+00	2.000000000000000e+00	1.359471025393205e+00	9.063140169288034e-01	6.423031644294359e-01	1.379525665134770e-01	0.000000000000000e+00
1.869616580902957e+00	2.000000000000000e+00	1.495693264722365e+00	9.971288431482435e-01	6.078268729882397e-01	1.652079646155350e-01	0.000000000000000e+00
1.949865813694972e+00	2.000000000000000e+00	1.559892650955977e+00	1.039928433970652e+00	5.904220663708106e-01	1.787952208911220e-01	0.000000000000000e+00
2.000743945627310e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	5.790773424875324e-01	1.876504212890866e-01	0.000000000000000e+00
2.051622077559648e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	5.682015736032254e-01	1.965496080025962e-01	0.000000000000000e+00
2.195966611217760e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	5.427412211943742e-01	2.213098165381619e-01	0.000000000000000e+00
2.340592905385139e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	5.236330605123928e-01	2.454117248435104e-01	0.000000000000000e+00
2.492410343973723e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	5.087153044883576e-01	2.699731174267712e-01	0.000000000000000e+00
2.651943774480918e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.972287649248014e-01	2.949917156890232e-01	0.000000000000000e+00
2.820288569759753e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.884920077353146e-01	3.205406908400131e-01	0.000000000000000e+00
2.998667330180367e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.819431594267342e-01	3.466900733034408e-01	0.000000000000000e+00
3.188504683448756e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.771170854298902e-01	3.735133356384827e-01	0.000000000000000e+00
3.388504683448756e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.736718069779894e-01	4.006922665007220e-01	0.000000000000000e+00
3.588504683448757e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.713623627811621e-01	4.268054962406446e-01	0.000000000000000e+00
3.788504683448757e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.698142926983748e-01	4.518948115969511e-01	0.000000000000000e+00
3.929919983288436e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.690388550318356e-01	4.690388550318356e-01	0.000000000000000e+00
3.929919983288492e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.690388550318353e-01	4.690388550318424e-01	0.000000000000000e+00
3.929919983288550e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.690388550318353e-01	4.690388550318424e-01	4.690388550319573e-01
4.026372799894421e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.690388550318353e-01	4.690388550318424e-01	4.783435648717561e-01
4.122825616500293e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.690388550318353e-01	4.690388550318424e-01	4.872101904941226e-01
4.315731249712037e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.690388550318353e-01	4.690388550318424e-01	5.037107214375557e-01
4.515731249712037e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.690388550318353e-01	4.690388550318424e-01	5.192180298834899e-01
4.715731249712038e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.690388550318353e-01	4.690388550318424e-01	5.332496228230076e-01
4.915731249712038e+00	2.000000000000000e+00	1.600000000000000e+00	1.066666666666667e+00	4.690388550318353e-01	4.690388550318424e-01	5.459459331535050e-01
5.115731249712038e+00	1.768537500575924e+00	1.507415000230370e+00	1.004943333486913e+00	4.690388550318353e-01	4.690388550318424e-01	5.551892865631434e-01
5.287684319598424e+00	1.424631360803152e+00	1.369852544321261e+00	9.132350295475073e-01	4.690388550318353e-01	4.690388550318424e-01	5.532272477486148e-01
5.487684319598424e+00	1.024631360803152e+00	1.209852544321261e+00	8.065683628808406e-01	4.690388550318353e-01	4.690388550318424e-01	5.393213562325090e-01
5.687684319598424e+00	6.246313608031517e-01	1.049852544321261e+00	6.999016962141738e-01	4.690388550318353e-01	4.690388550318424e-01	5.140504410312302e-01
5.887684319598424e+00	2.246313608031514e-01	8.898525443212606e-01	5.932350295475071e-01	4.690388550318353e-01	4.690388550318424e-01	4.784960271393623e-01
5.986202232100620e+00	2.759553579875984e-02	8.110382143195038e-01	5.406921428796693e-01	4.690388550318353e-01	4.690388550318424e-01	4.575045254108081e-01
6.064000950719372e+00	0.000000000000000e+00	7.487992394245027e-01	4.991994929496684e-01	4.690388550318353e-01	4.690388550318424e-01	4.400809552824317e-01
6.141799669338123e+00	0.000000000000000e+00	6.865602645295014e-01	4.577068430196676e-01	4.690388550318353e-01	4.690388550318424e-01	4.232907689568585e-01
6.246996859467892e+00	0.000000000000000e+00	6.024025124256867e-01	4.016016749504577e-01	4.690388550318353e-01	4.690388550318424e-01	4.016016749504261e-01
6.246996859467991e+00	0.000000000000000e+00	6.024025124256069e-01	4.016016749504047e-01	4.016016749504062e-01	4.016016749504062e-01	4.016016749504261e-01
6.246996859468082e+00	0.000000000000000e+00	6.024025124255346e-01	4.016016749503564e-01	4.016016749503334e-01	4.016016749503989e-01	4.016016749504261e-01
6.246996859468172e+00	0.000000000000000e+00	6.024025124254622e-01	4.016016749503081e-01	4.016016749503334e-01	4.016016749503989e-01	4.016016749502971e-01
6.246996859468263e+00	0.000000000000000e+00	6.024025124253897e-01	4.016016749502598e-01	4.016016749502789e-01	4.016016749502789e-01	4.016016749502971e-01
6.246996859468354e+00	0.000000000000000e+00	6.024025124253172e-01	4.016016749502114e-01	4.016016749502061e-01	4.016016749502716e-01	4.016016749502971e-01
6.348615558277714e+00	0.000000000000000e+00	5.211075533778292e-01	3.474050355852195e-01	3.620950357972589e-01	3.859893713767988e-01	4.016016749502971e-01
6.450234257087073e+00	0.000000000000000e+00	4.398125943303413e-01	2.932083962202275e-01	3.248704788709976e-01	3.717815263250914e-01	4.016016749502971e-01
6.600599397818303e+00	0.000000000000000e+00	3.195204817453579e-01	2.130136544969053e-01	2.731030177770394e-01	3.532748298127210e-01	4.016016749502971e-01
6.752687819916266e+00	0.000000000000000e+00	1.978497440669870e-01	1.318998293779913e-01	2.238222775358686e-01	3.375302180476050e-01	4.016016749502971e-01
6.908652164311899e+00	0.000000000000000e+00	7.307826855048064e-02	4.871884570032042e-02	1.756561610791731e-01	3.243973107032276e-01	4.016016749502971e-01
6.973881536643606e+00	0.000000000000000e+00	2.089477068511485e-02	1.392984712340990e-02	1.560646062966866e-01	3.197872406090138e-01	4.016016749502971e-01
7.039110908975314e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.371428813932032e-01	3.156057964359948e-01	4.016016749502971e-01
7.108039101931650e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.194821429374225e-01	3.112848211220482e-01	4.016016749502971e-01
7.211738369467241e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.710262654012293e-02	3.048953073540498e-01	4.016016749502971e-01
7.314873728688755e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.900394092970793e-02	2.986706290899054e-01	4.016016749502971e-01
7.418626475476770e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.419929787210617e-02	2.925369085836151e-01	4.016016749502971e-01
7.526738552445901e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.171604909258670e-02	2.862794485219426e-01	4.016016749502971e-01
7.639355231182240e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.128647050940483e-02	2.799035531405782e-01	4.016016749502971e-01
7.756866379687976e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.263915455296019e-02	2.734018965198660e-01	4.016016749502971e-01
7.879698527379212e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.552985172981684e-02	2.667672169583504e-01	4.016016749502971e-01
8.008335854584736e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.973855622715569e-02	2.599915072559906e-01	4.016016749502971e-01
8.143329805808291e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.506819387851537e-02	2.530659624362045e-01	4.016016749502971e-01
8.285311942854131e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.134324161232118e-02	2.459808650182624e-01	4.016016749502971e-01
8.435009887903945e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.408360843515339e-03	2.387254530007803e-01	4.016016749502971e-01
8.593267368558067e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.127041791916393e-03	2.312877631776324e-01	4.016016749502971e-01
8.761069672689645e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.380260201052080e-03	2.236544445474286e-01	4.016016749502971e-01
8.939576334624794e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.065147916101089e-03	2.158105350200720e-01	4.016016749502971e-01
9.130163620384739e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.093679046680262e-03	2.077391929576443e-01	4.016016749502971e-01
9.330163620384738e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.403438065131423e-03	1.995936226919744e-01	4.016016749502971e-01
9.530163620384737e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.407546996197396e-04	1.917674448048361e-01	4.016016749502971e-01
9.730163620384737e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.306080951094552e-04	1.842481357419370e-01	4.016016749502971e-01
