"t"	"Tin"	"Tfmaxs"    "Tfmaxk"	"Engine"    "Vehicle"	"Shaft"
0.000000000000000e+00	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000000000000e-01	2.000000000000000e+00	7.999999999999999e-02	5.333333333333332e-02	1.788444444444445e-01	5.297777777777779e-04	0.000000000000000e+00
2.000000000000000e-01	2.000000000000000e+00	1.600000000000000e-01	1.066666666666666e-01	3.204228740740741e-01	2.105136360296297e-03	0.000000000000000e+00
3.000000000000000e-01	2.000000000000000e+00	2.400000000000000e-01	1.600000000000000e-01	4.314928595753087e-01	4.705371853513949e-03	0.000000000000000e+00
4.000000000000000e-01	2.000000000000000e+00	3.200000000000001e-01	2.133333333333334e-01	5.175865988167638e-01	8.310190328096347e-03	0.000000000000000e+00
5.000000000000000e-01	2.000000000000000e+00	4.000000000000000e-01	2.666666666666667e-01	5.832331177868796e-01	1.289969970156849e-02	0.000000000000000e+00
6.000000000000001e-01	2.000000000000000e+00	4.800000000000001e-01	3.200000000000001e-01	6.321401790948588e-01	1.845440178121117e-02	0.000000000000000e+00
7.000000000000001e-01	2.000000000000000e+00	5.600000000000001e-01	3.733333333333334e-01	6.673432043967689e-01	2.495518446451859e-02	0.000000000000000e+00
8.000000000000000e-01	2.000000000000000e+00	6.400000000000001e-01	4.266666666666667e-01	6.913271922217104e-01	3.238331409409739e-02	0.000000000000000e+00
9.000000000000000e-01	2.000000000000000e+00	7.200000000000001e-01	4.800000000000000e-01	7.061265280321736e-01	4.072042796394881e-02	0.000000000000000e+00
1.000000000000000e+00	2.000000000000000e+00	8.000000000000000e-01	5.333333333333333e-01	7.134066953934506e-01	4.994852697413645e-02	0.000000000000000e+00
1.100000000000000e+00	2.000000000000000e+00	8.800000000000000e-01	5.866666666666667e-01	7.145311701843271e-01	6.004996843090147e-02	0.000000000000000e+00
1.200000000000000e+00	2.000000000000000e+00	9.600000000000002e-01	6.400000000000001e-01	7.106161846575691e-01	7.100745898934505e-02	0.000000000000000e+00
1.300000000000000e+00	2.000000000000000e+00	1.040000000000000e+00	6.933333333333334e-01	7.025755609507743e-01	8.280404773585515e-02	0.000000000000000e+00
1.400000000000000e+00	2.000000000000000e+00	1.120000000000000e+00	7.466666666666667e-01	6.911574147872561e-01	9.542311940751046e-02	0.000000000000000e+00
1.500000000000000e+00	2.000000000000000e+00	1.200000000000000e+00	8.000000000000000e-01	6.769742035725004e-01	1.088483877457492e-01	0.000000000000000e+00
1.600000000000000e+00	2.000000000000000e+00	1.280000000000000e+00	8.533333333333335e-01	6.605273257691314e-01	1.230638889816442e-01	0.000000000000000e+00
1.700000000000000e+00	2.000000000000000e+00	1.360000000000000e+00	9.066666666666668e-01	6.422272595852178e-01	1.380539754501778e-01	0.000000000000000e+00
